battle_id,first_pokemon_id,second_pokemon_id,winner_pokemon_id
22477,751,222,222
22478,219,202,219
22479,112,797,797
22480,146,525,525
22481,51,16,16
22482,391,86,391
22483,28,653,28
22484,664,256,664
22485,233,121,233
22486,737,177,737
22487,334,404,404
22488,609,754,609
22489,641,667,667
22490,658,459,658
22491,150,332,332
22492,21,440,21
22493,361,67,67
22494,381,587,587
22495,645,172,172
22496,341,620,620
22497,622,55,55
22498,77,462,462
22499,511,684,511
22500,230,726,726
22501,383,185,383
22502,104,335,104
22503,404,341,341
22504,55,353,353
22505,544,780,780
22506,650,612,612
22507,363,226,363
22508,282,531,531
22509,699,447,699
22510,512,7,7
22511,257,255,255
22512,395,656,656
22513,486,204,486
22514,483,11,483
22515,272,173,272
22516,389,536,536
22517,553,468,553
22518,480,125,125
22519,127,661,127
22520,696,481,481
22521,505,96,505
22522,474,429,429
22523,113,43,43
22524,536,585,585
22525,310,70,70
22526,38,485,485
22527,792,223,792
22528,404,346,404
22529,35,456,35
22530,433,368,368
22531,21,26,26
22532,81,520,520
22533,154,59,154
22534,487,631,631
22535,151,652,151
22536,68,674,674
22537,678,672,672
22538,11,436,436
22539,770,642,770
22540,15,548,548
22541,191,97,97
22542,435,405,435
22543,380,332,380
22544,166,468,166
22545,426,311,426
22546,118,563,563
22547,552,147,147
22548,37,534,534
22549,300,669,669
22550,776,525,525
22551,45,456,456
22552,499,732,732
22553,305,452,452
22554,441,368,368
22555,315,651,651
22556,200,505,505
22557,695,603,603
22558,700,302,700
22559,108,123,108
22560,488,18,18
22561,794,778,794
22562,771,431,431
22563,369,670,369
22564,453,253,453
22565,557,570,557
22566,490,628,490
22567,625,464,464
22568,122,392,392
22569,669,528,528
22570,129,593,129
22571,25,435,25
22572,356,422,422
22573,37,64,37
22574,577,434,434
22575,368,230,368
22576,19,522,522
22577,760,793,793
22578,114,452,452
22579,520,458,520
22580,344,140,344
22581,305,426,426
22582,492,216,216
22583,498,142,498
22584,60,271,271
22585,205,309,205
22586,446,379,446
22587,4,143,4
22588,72,161,72
22589,164,113,164
22590,295,579,295
22591,374,502,502
22592,397,709,709
22593,741,88,741
22594,447,222,222
22595,189,29,29
22596,67,489,67
22597,402,431,431
22598,642,306,306
22599,722,599,722
22600,633,776,633
22601,718,38,718
22602,384,784,784
22603,474,626,474
22604,134,724,724
22605,638,30,30
22606,47,336,336
22607,226,150,150
22608,59,13,59
22609,629,498,629
22610,243,109,243
22611,248,752,248
22612,736,442,736
22613,580,624,624
22614,176,99,99
22615,340,667,340
22616,117,264,264
22617,151,26,26
22618,331,667,667
22619,50,645,645
22620,298,640,298
22621,365,665,365
22622,715,140,715
22623,170,752,752
22624,111,433,111
22625,347,254,254
22626,779,290,779
22627,697,431,697
22628,200,222,200
22629,396,472,472
22630,386,632,632
22631,544,632,544
22632,469,286,469
22633,434,670,670
22634,404,293,293
22635,27,41,27
22636,49,15,15
22637,685,759,685
22638,319,792,792
22639,536,246,536
22640,132,279,132
22641,760,391,760
22642,286,156,286
22643,683,344,344
22644,519,335,519
22645,372,386,372
22646,482,116,116
22647,612,389,612
22648,679,399,679
22649,228,417,228
22650,121,288,121
22651,310,361,361
22652,206,424,424
22653,323,1,1
22654,188,440,440
22655,507,142,142
22656,502,605,502
22657,656,374,656
22658,631,751,751
22659,150,559,559
22660,551,146,551
22661,616,18,616
22662,536,154,154
22663,13,799,799
22664,779,502,502
22665,786,57,57
22666,246,245,245
22667,659,522,522
22668,362,697,362
22669,550,112,550
22670,566,171,171
22671,648,605,648
22672,246,788,246
22673,695,631,631
22674,575,760,760
22675,180,680,680
22676,335,534,534
22677,364,800,800
22678,73,579,579
22679,465,450,465
22680,662,648,648
22681,166,723,166
22682,171,213,171
22683,472,463,472
22684,616,679,679
22685,636,477,477
22686,653,562,562
22687,7,10,7
22688,288,149,288
22689,9,592,9
22690,697,26,697
22691,525,490,490
22692,420,715,420
22693,285,615,615
22694,477,597,477
22695,76,744,744
22696,303,434,434
22697,409,676,409
22698,590,726,726
22699,263,545,263
22700,370,394,394
22701,260,370,260
22702,533,18,533
22703,142,312,142
22704,751,783,751
22705,155,43,155
22706,469,125,125
22707,669,559,559
22708,662,455,455
22709,234,659,234
22710,217,596,596
22711,228,426,426
22712,155,414,155
22713,713,592,713
22714,692,165,692
22715,610,737,737
22716,119,281,119
22717,108,181,181
22718,277,502,502
22719,668,561,561
22720,323,233,233
22721,468,59,59
22722,361,463,463
22723,573,434,573
22724,424,641,424
22725,717,161,717
22726,278,559,559
22727,203,769,203
22728,738,97,97
22729,409,728,409
22730,617,363,617
22731,522,433,522
22732,207,762,762
22733,616,662,616
22734,354,564,564
22735,269,623,623
22736,448,336,336
22737,705,199,705
22738,795,460,795
22739,311,599,311
22740,208,104,208
22741,410,227,227
22742,281,424,424
22743,701,397,701
22744,451,454,451
22745,290,412,412
22746,568,750,750
22747,681,594,681
22748,472,273,472
22749,207,392,392
22750,182,45,182
22751,246,320,246
22752,324,82,82
22753,550,343,550
22754,430,545,430
22755,607,561,607
22756,688,723,723
22757,203,617,617
22758,473,270,270
22759,143,254,254
22760,510,64,64
22761,132,171,132
22762,433,68,68
22763,175,674,674
22764,25,383,383
22765,738,526,526
22766,619,480,480
22767,168,702,702
22768,42,434,42
22769,455,255,455
22770,171,563,171
22771,342,406,406
22772,584,725,725
22773,54,338,338
22774,312,587,587
22775,472,154,154
22776,70,566,70
22777,471,126,126
22778,718,487,718
22779,239,685,685
22780,635,206,635
22781,185,414,414
22782,36,119,119
22783,705,454,705
22784,579,284,579
22785,141,92,141
22786,786,165,165
22787,137,548,137
22788,79,133,133
22789,360,88,88
22790,11,429,429
22791,239,422,422
22792,315,254,254
22793,211,304,304
22794,291,468,291
22795,735,715,715
22796,75,8,8
22797,543,693,543
22798,757,567,567
22799,683,555,555
22800,43,121,121
22801,798,722,722
22802,412,775,412
22803,120,641,641
22804,222,100,100
22805,142,469,469
22806,277,311,311
22807,598,42,598
22808,406,726,726
22809,784,501,501
22810,730,686,730
22811,241,212,212
22812,333,336,336
22813,230,541,541
22814,461,522,522
22815,761,85,85
22816,612,45,612
22817,307,766,766
22818,594,26,26
22819,35,104,104
22820,198,412,412
22821,157,296,157
22822,792,170,792
22823,780,79,79
22824,212,669,212
22825,238,220,238
22826,436,197,436
22827,447,702,702
22828,329,198,198
22829,340,226,340
22830,146,664,146
22831,288,10,288
22832,789,267,267
22833,222,736,736
22834,654,293,293
22835,760,386,760
22836,472,106,472
22837,332,598,598
22838,266,492,492
22839,289,785,785
22840,407,335,335
22841,411,790,411
22842,675,426,426
22843,347,408,347
22844,442,260,260
22845,58,357,58
22846,447,189,447
22847,734,296,296
22848,241,65,65
22849,461,676,676
22850,224,92,92
22851,552,719,552
22852,375,259,259
22853,553,95,553
22854,103,561,103
22855,249,600,249
22856,116,151,116
22857,639,245,245
22858,495,623,623
22859,682,422,682
22860,397,710,710
22861,96,229,229
22862,423,359,423
22863,259,51,259
22864,534,402,534
22865,3,44,44
22866,194,594,594
22867,305,348,348
22868,421,442,421
22869,643,220,643
22870,489,22,22
22871,544,509,544
22872,51,763,51
22873,305,492,305
22874,467,727,727
22875,530,343,343
22876,380,706,706
22877,112,283,283
22878,148,675,148
22879,444,184,184
22880,636,502,502
22881,108,781,108
22882,717,247,717
22883,344,63,63
22884,323,498,498
22885,374,589,589
22886,211,390,211
22887,560,30,30
22888,356,107,107
22889,795,122,795
22890,342,366,342
22891,695,577,695
22892,741,531,531
22893,343,235,343
22894,437,526,526
22895,357,296,296
22896,302,577,302
22897,270,141,270
22898,80,430,430
22899,190,131,131
22900,93,516,516
22901,110,759,110
22902,400,221,400
22903,763,76,763
22904,590,106,590
22905,680,198,198
22906,163,220,163
22907,219,697,697
22908,210,71,71
22909,249,609,249
22910,746,568,568
22911,797,426,797
22912,685,471,685
22913,58,536,58
22914,228,596,228
22915,683,601,683
22916,693,264,264
22917,140,47,47
22918,666,579,666
22919,206,263,263
22920,610,342,342
22921,472,291,472
22922,34,197,34
22923,455,204,204
22924,616,149,616
22925,318,312,312
22926,513,440,513
22927,738,787,787
22928,145,447,145
22929,604,758,758
22930,717,508,717
22931,317,43,43
22932,464,551,551
22933,613,531,531
22934,442,778,778
22935,249,417,249
22936,702,36,702
22937,348,56,56
22938,217,394,394
22939,297,409,409
22940,592,508,508
22941,186,753,186
22942,299,80,80
22943,205,604,205
22944,443,446,443
22945,333,638,638
22946,426,679,679
22947,537,38,537
22948,786,572,572
22949,242,296,296
22950,273,249,249
22951,694,648,694
22952,84,159,159
22953,344,349,349
22954,565,87,565
22955,725,788,725
22956,79,548,548
22957,438,673,438
22958,137,567,137
22959,116,412,116
22960,102,685,685
22961,5,268,5
22962,139,376,139
22963,199,414,414
22964,113,437,437
22965,453,249,249
22966,354,192,192
22967,326,244,244
22968,615,36,36
22969,734,161,161
22970,98,84,84
22971,784,401,401
22972,494,283,494
22973,414,42,414
22974,302,215,215
22975,671,24,24
22976,767,418,418
22977,392,757,757
22978,730,169,169
22979,331,542,542
22980,559,4,4
22981,92,348,92
22982,679,733,679
22983,765,97,765
22984,490,71,71
22985,492,574,574
22986,326,786,786
22987,344,173,344
22988,568,698,568
22989,95,774,95
22990,324,555,555
22991,608,763,608
22992,266,196,196
22993,430,658,430
22994,716,766,766
22995,205,396,205
22996,502,324,502
22997,25,299,299
22998,26,463,26
22999,279,714,714
23000,182,360,182
23001,141,635,635
23002,730,443,443
23003,469,586,469
23004,68,222,68
23005,785,199,785
23006,134,749,749
23007,101,421,421
23008,68,118,68
23009,781,297,781
23010,693,714,714
23011,606,436,606
23012,409,163,163
23013,71,591,71
23014,470,111,111
23015,172,219,172
23016,20,638,20
23017,342,766,766
23018,356,660,660
23019,515,566,566
23020,380,554,554
23021,526,216,216
23022,629,290,629
23023,600,544,544
23024,132,732,732
23025,586,417,417
23026,689,465,465
23027,83,465,83
23028,690,627,690
23029,141,657,141
23030,496,308,496
23031,477,783,783
23032,593,331,593
23033,667,59,59
23034,689,455,689
23035,260,206,206
23036,397,198,397
23037,573,137,137
23038,785,439,785
23039,137,391,137
23040,709,376,709
23041,239,497,497
23042,553,190,553
23043,518,402,518
23044,62,8,8
23045,452,736,736
23046,156,32,156
23047,557,222,557
23048,99,544,544
23049,216,480,480
23050,152,199,152
23051,191,349,349
23052,451,352,451
23053,7,55,7
23054,169,41,169
23055,409,725,409
23056,91,746,746
23057,626,722,626
23058,279,7,7
23059,732,81,732
23060,212,697,697
23061,629,622,629
23062,585,310,310
23063,569,567,569
23064,468,415,415
23065,693,603,603
23066,18,783,783
23067,498,729,498
23068,391,186,186
23069,625,301,301
23070,558,276,276
23071,271,50,271
23072,92,35,92
23073,405,217,405
23074,288,392,288
23075,330,475,475
23076,631,725,631
23077,125,430,430
23078,162,113,162
23079,27,401,27
23080,124,751,751
23081,87,641,641
23082,231,230,230
23083,304,451,451
23084,208,697,697
23085,98,385,385
23086,786,154,154
23087,112,798,798
23088,80,665,80
23089,518,741,518
23090,786,171,786
23091,442,513,513
23092,29,167,29
23093,719,197,197
23094,632,295,632
23095,77,246,246
23096,544,602,544
23097,160,179,179
23098,301,255,301
23099,634,612,634
23100,546,325,325
23101,430,593,430
23102,326,685,685
23103,235,304,304
23104,474,302,302
23105,96,567,567
23106,513,274,513
23107,148,184,184
23108,347,539,539
23109,54,653,54
23110,761,70,70
23111,524,747,747
23112,280,389,280
23113,125,415,125
23114,166,546,166
23115,8,631,8
23116,245,310,245
23117,588,543,588
23118,797,464,797
23119,299,764,299
23120,105,163,163
23121,247,731,731
23122,47,99,99
23123,259,380,259
23124,582,787,582
23125,675,719,675
23126,607,70,70
23127,574,127,574
23128,128,340,340
23129,447,541,541
23130,26,251,26
23131,489,550,550
23132,436,373,436
23133,420,477,477
23134,505,595,505
23135,684,402,402
23136,198,514,514
23137,317,41,41
23138,430,480,430
23139,53,281,281
23140,113,744,744
23141,783,552,552
23142,68,430,430
23143,526,230,526
23144,695,603,603
23145,501,371,371
23146,591,74,591
23147,61,246,61
23148,184,23,184
23149,157,462,157
23150,129,298,129
23151,98,653,98
23152,250,284,250
23153,800,451,451
23154,764,267,764
23155,313,758,313
23156,42,487,42
23157,146,610,610
23158,150,44,44
23159,688,800,800
23160,503,392,503
23161,615,79,79
23162,651,181,651
23163,623,482,623
23164,574,348,574
23165,196,159,159
23166,37,636,37
23167,299,635,635
23168,515,579,515
23169,775,152,152
23170,54,445,54
23171,421,460,421
23172,415,406,415
23173,241,369,369
23174,257,62,62
23175,150,247,247
23176,288,396,288
23177,529,769,769
23178,14,579,14
23179,660,549,660
23180,135,316,316
23181,700,652,700
23182,646,321,646
23183,142,279,142
23184,468,530,530
23185,610,570,570
23186,677,362,677
23187,45,257,257
23188,416,248,248
23189,231,218,218
23190,651,385,385
23191,194,217,217
23192,148,294,148
23193,285,195,195
23194,620,770,770
23195,292,276,276
23196,425,506,425
23197,569,272,569
23198,727,472,727
23199,13,610,610
23200,475,257,475
23201,753,117,117
23202,461,467,467
23203,587,672,587
23204,705,799,705
23205,651,730,651
23206,780,470,780
23207,331,332,332
23208,696,273,273
23209,58,596,58
23210,398,220,398
23211,201,626,201
23212,798,145,145
23213,243,30,30
23214,593,768,768
23215,445,28,28
23216,82,438,438
23217,386,567,567
23218,442,206,206
23219,516,24,516
23220,642,86,642
23221,546,125,125
23222,720,669,720
23223,140,118,118
23224,165,4,165
23225,753,89,89
23226,651,182,651
23227,647,87,647
23228,523,774,523
23229,89,27,27
23230,752,289,289
23231,379,676,676
23232,147,8,147
23233,213,700,700
23234,112,285,112
23235,20,61,20
23236,470,453,453
23237,327,111,327
23238,633,152,633
23239,50,654,654
23240,456,411,411
23241,592,609,592
23242,734,624,624
23243,759,140,759
23244,372,83,372
23245,150,40,40
23246,21,265,265
23247,521,237,521
23248,608,551,608
23249,268,584,268
23250,319,224,319
23251,378,45,378
23252,785,463,785
23253,584,180,584
23254,79,73,79
23255,151,540,540
23256,382,411,411
23257,95,224,95
23258,772,535,772
23259,454,665,454
23260,166,109,109
23261,258,575,258
23262,670,62,62
23263,525,152,525
23264,173,620,620
23265,3,53,3
23266,503,180,503
23267,547,773,773
23268,119,77,119
23269,708,153,708
23270,472,454,472
23271,191,106,106
23272,116,650,116
23273,735,646,735
23274,423,39,423
23275,627,626,627
23276,30,613,30
23277,591,32,32
23278,355,201,201
23279,605,762,605
23280,211,201,211
23281,489,170,170
23282,749,741,741
23283,566,186,186
23284,769,21,21
23285,427,40,427
23286,703,358,703
23287,380,627,627
23288,201,444,444
23289,364,281,364
23290,119,439,119
23291,569,609,569
23292,759,672,672
23293,441,74,441
23294,781,159,159
23295,181,669,181
23296,181,354,181
23297,527,471,527
23298,551,416,551
23299,748,676,748
23300,14,216,216
23301,588,752,588
23302,630,341,341
23303,783,317,783
23304,354,470,354
23305,319,31,31
23306,192,260,260
23307,162,485,162
23308,588,771,588
23309,458,320,320
23310,399,214,214
23311,196,461,196
23312,699,228,699
23313,694,560,560
23314,216,400,216
23315,234,785,234
23316,320,278,320
23317,250,630,250
23318,799,709,709
23319,239,191,191
23320,715,526,715
23321,503,210,503
23322,189,352,352
23323,389,726,726
23324,246,152,246
23325,115,31,31
23326,614,415,614
23327,344,122,344
23328,369,134,134
23329,766,80,766
23330,91,279,279
23331,800,762,800
23332,732,543,732
23333,47,74,47
23334,698,541,541
23335,760,173,760
23336,750,741,741
23337,281,436,436
23338,158,16,158
23339,241,713,713
23340,650,115,115
23341,684,119,119
23342,129,259,259
23343,224,350,350
23344,500,118,118
23345,507,626,507
23346,690,751,690
23347,117,159,159
23348,43,705,705
23349,602,562,562
23350,493,468,493
23351,289,34,34
23352,416,331,416
23353,790,784,784
23354,749,581,581
23355,292,631,631
23356,31,761,31
23357,402,444,444
23358,500,103,103
23359,166,561,166
23360,140,201,201
23361,143,591,143
23362,392,145,392
23363,553,250,553
23364,683,617,617
23365,798,452,798
23366,432,395,432
23367,637,763,637
23368,75,28,28
23369,85,315,85
23370,275,238,275
23371,95,202,202
23372,541,224,541
23373,99,326,326
23374,268,214,214
23375,143,202,202
23376,50,704,704
23377,338,130,130
23378,531,208,208
23379,396,202,202
23380,495,439,495
23381,674,676,674
23382,17,290,17
23383,152,650,650
23384,49,689,689
23385,408,713,713
23386,470,208,470
23387,433,473,473
23388,374,1,1
23389,223,621,223
23390,578,111,111
23391,671,50,671
23392,193,568,193
23393,10,131,131
23394,429,497,429
23395,150,707,707
23396,358,148,358
23397,326,530,530
23398,496,205,496
23399,514,473,473
23400,755,682,682
23401,581,393,581
23402,438,56,438
23403,26,273,26
23404,543,92,543
23405,764,439,764
23406,344,259,259
23407,53,511,511
23408,713,607,713
23409,101,520,101
23410,238,422,422
23411,593,685,685
23412,152,549,549
23413,648,220,648
23414,778,35,778
23415,639,646,646
23416,17,149,17
23417,218,88,218
23418,281,24,24
23419,221,232,232
23420,571,607,607
23421,24,403,24
23422,337,239,337
23423,794,793,793
23424,430,513,513
23425,22,654,22
23426,295,502,502
23427,619,586,619
23428,104,682,682
23429,417,416,416
23430,726,382,726
23431,433,414,414
23432,707,642,707
23433,164,446,164
23434,21,355,21
23435,329,97,97
23436,484,125,125
23437,321,395,321
23438,369,211,369
23439,476,118,476
23440,312,208,208
23441,217,797,797
23442,353,157,157
23443,669,269,269
23444,357,82,357
23445,607,742,742
23446,776,534,534
23447,288,240,288
23448,466,689,466
23449,146,71,71
23450,792,19,792
23451,40,795,795
23452,139,400,139
23453,565,293,565
23454,143,306,306
23455,142,544,544
23456,166,527,166
23457,259,524,524
23458,376,45,376
23459,418,304,418
23460,225,97,97
23461,316,140,316
23462,463,343,343
23463,488,624,488
23464,61,389,61
23465,288,429,429
23466,338,117,338
23467,647,352,647
23468,185,428,428
23469,270,128,270
23470,442,508,508
23471,484,672,484
23472,681,159,159
23473,403,645,645
23474,179,665,179
23475,59,18,59
23476,575,123,575
23477,787,643,643
23478,510,615,615
23479,647,8,8
23480,403,87,403
23481,321,127,127
23482,732,55,732
23483,128,795,795
23484,171,600,600
23485,159,84,84
23486,697,591,697
23487,357,542,542
23488,423,524,524
23489,239,113,239
23490,761,461,461
23491,189,336,336
23492,396,586,586
23493,696,393,393
23494,681,552,552
23495,516,261,261
23496,295,637,637
23497,261,768,261
23498,709,715,715
23499,151,290,151
23500,561,251,561
23501,483,388,388
23502,150,585,150
23503,335,212,212
23504,601,652,601
23505,164,195,164
23506,730,269,269
23507,126,499,499
23508,732,88,88
23509,170,308,308
23510,194,206,206
23511,551,719,551
23512,528,367,528
23513,317,663,663
23514,640,580,580
23515,115,109,109
23516,515,151,151
23517,347,722,722
23518,7,174,7
23519,710,627,710
23520,414,157,414
23521,329,775,329
23522,140,276,276
23523,243,762,243
23524,755,734,755
23525,590,199,590
23526,8,63,8
23527,360,59,59
23528,745,450,745
23529,460,753,460
23530,779,739,739
23531,589,147,589
23532,770,216,216
23533,680,559,559
23534,226,512,512
23535,223,27,223
23536,632,22,22
23537,116,654,654
23538,666,624,666
23539,571,388,388
23540,82,61,61
23541,396,233,233
23542,571,721,721
23543,129,543,543
23544,452,134,134
23545,289,93,93
23546,278,793,793
23547,665,343,343
23548,370,757,370
23549,77,200,77
23550,712,798,712
23551,555,317,317
23552,773,128,773
23553,520,466,466
23554,468,693,693
23555,210,550,550
23556,676,538,538
23557,759,230,230
23558,208,504,504
23559,427,320,427
23560,163,15,163
23561,529,760,760
23562,83,693,693
23563,582,318,582
23564,554,283,554
23565,789,424,424
23566,22,320,22
23567,498,591,498
23568,27,710,710
23569,740,660,660
23570,294,229,229
23571,156,134,156
23572,367,343,343
23573,630,573,630
23574,789,318,318
23575,268,477,477
23576,71,503,71
23577,306,452,306
23578,675,735,735
23579,58,764,58
23580,392,405,392
23581,657,527,527
23582,221,140,221
23583,557,692,557
23584,202,13,13
23585,174,350,350
23586,132,360,360
23587,389,229,229
23588,584,2,2
23589,54,472,472
23590,650,609,650
23591,268,467,467
23592,606,100,606
23593,109,602,109
23594,422,282,422
23595,640,93,93
23596,213,710,710
23597,343,621,343
23598,541,36,541
23599,57,480,57
23600,253,620,253
23601,535,384,535
23602,534,454,534
23603,722,7,7
23604,466,637,466
23605,608,308,608
23606,791,777,777
23607,383,207,383
23608,134,315,134
23609,507,234,234
23610,705,667,705
23611,460,354,354
23612,704,311,704
23613,471,685,685
23614,750,35,35
23615,132,20,20
23616,506,426,426
23617,308,683,308
23618,37,789,37
23619,498,62,498
23620,519,514,519
23621,664,710,710
23622,52,86,52
23623,31,602,31
23624,714,182,714
23625,459,611,611
23626,41,446,446
23627,649,498,649
23628,712,106,712
23629,381,370,370
23630,541,227,541
23631,323,617,617
23632,718,102,102
23633,555,690,690
23634,352,4,4
23635,788,170,170
23636,486,631,631
23637,388,245,388
23638,281,410,410
23639,462,447,462
23640,601,656,656
23641,204,705,705
23642,612,72,72
23643,486,140,486
23644,745,196,745
23645,525,465,465
23646,295,193,193
23647,391,318,391
23648,416,206,206
23649,643,719,643
23650,685,431,431
23651,112,80,112
23652,428,614,614
23653,708,282,282
23654,125,641,125
23655,767,661,767
23656,416,184,184
23657,508,187,508
23658,398,516,398
23659,387,714,714
23660,608,619,608
23661,667,239,239
23662,751,757,751
23663,693,123,693
23664,658,391,658
23665,332,746,746
23666,52,792,792
23667,710,701,701
23668,403,451,451
23669,573,457,457
23670,660,401,401
23671,40,25,40
23672,143,553,553
23673,728,35,728
23674,240,8,8
23675,619,89,619
23676,645,101,101
23677,415,205,205
23678,547,517,547
23679,330,478,478
23680,597,44,44
23681,82,187,82
23682,526,520,526
23683,310,68,68
23684,122,359,359
23685,86,235,235
23686,613,711,711
23687,450,691,691
23688,381,217,217
23689,146,605,146
23690,707,571,707
23691,185,53,53
23692,370,228,228
23693,411,687,687
23694,6,47,6
23695,233,572,572
23696,683,412,412
23697,768,597,768
23698,221,177,177
23699,760,224,760
23700,581,287,581
23701,445,441,441
23702,166,93,93
23703,693,764,693
23704,431,57,57
23705,593,583,583
23706,186,135,135
23707,549,390,549
23708,392,125,125
23709,769,788,788
23710,162,164,164
23711,148,169,169
23712,580,375,580
23713,758,502,758
23714,763,684,684
23715,406,219,406
23716,375,56,375
23717,644,697,697
23718,223,510,223
23719,790,768,768
23720,537,338,537
23721,323,721,721
23722,553,344,553
23723,155,412,155
23724,264,597,264
23725,435,409,409
23726,209,180,209
23727,80,118,80
23728,342,20,20
23729,748,791,748
23730,60,459,60
23731,86,736,86
23732,88,622,622
23733,80,625,80
23734,176,647,647
23735,13,253,13
23736,357,562,562
23737,757,199,757
23738,426,560,426
23739,410,226,226
23740,649,573,649
23741,21,620,21
23742,768,148,768
23743,38,113,38
23744,764,74,764
23745,507,730,507
23746,238,84,84
23747,692,485,692
23748,639,291,291
23749,473,771,473
23750,99,639,99
23751,594,714,714
23752,538,82,538
23753,185,765,765
23754,171,679,679
23755,611,266,611
23756,522,45,522
23757,126,376,126
23758,413,279,279
23759,613,644,613
23760,530,678,530
23761,321,551,551
23762,139,150,139
23763,491,512,491
23764,378,152,152
23765,565,455,565
23766,111,320,320
23767,305,265,265
23768,539,269,539
23769,620,617,617
23770,475,513,513
23771,453,581,581
23772,61,445,61
23773,531,313,313
23774,400,401,401
23775,186,715,715
23776,119,380,380
23777,79,155,155
23778,51,463,463
23779,367,89,367
23780,194,450,450
23781,17,395,17
23782,586,538,586
23783,143,729,729
23784,267,532,532
23785,234,299,234
23786,770,581,581
23787,275,445,275
23788,333,508,508
23789,91,351,351
23790,133,455,133
23791,773,36,773
23792,671,329,671
23793,766,245,766
23794,595,291,291
23795,1,249,249
23796,215,125,125
23797,286,350,350
23798,449,260,260
23799,258,564,258
23800,177,644,177
23801,310,437,437
23802,18,436,436
23803,251,261,261
23804,791,515,791
23805,69,229,229
23806,222,151,151
23807,342,104,342
23808,721,135,135
23809,367,268,367
23810,332,622,622
23811,503,338,503
23812,219,267,219
23813,208,4,4
23814,303,753,303
23815,480,85,85
23816,258,444,444
23817,563,455,563
23818,137,526,526
23819,520,47,520
23820,691,549,549
23821,581,277,581
23822,276,768,276
23823,472,726,472
23824,451,309,451
23825,735,174,735
23826,637,91,91
23827,48,429,429
23828,14,206,206
23829,668,147,147
23830,657,79,79
23831,570,348,570
23832,279,730,279
23833,467,535,467
23834,157,426,426
23835,449,70,70
23836,394,553,553
23837,99,628,628
23838,596,644,596
23839,297,394,394
23840,558,133,133
23841,578,466,466
23842,152,357,357
23843,785,93,93
23844,437,388,437
23845,93,26,93
23846,512,87,87
23847,649,659,649
23848,255,672,255
23849,597,416,597
23850,288,696,288
23851,562,666,562
23852,75,602,75
23853,129,156,129
23854,522,219,522
23855,310,331,310
23856,271,160,271
23857,88,658,658
23858,98,218,98
23859,427,269,427
23860,729,47,47
23861,794,373,794
23862,58,89,58
23863,777,250,250
23864,787,798,798
23865,781,763,781
23866,174,753,174
23867,259,507,259
23868,21,723,723
23869,415,753,415
23870,315,729,729
23871,178,193,193
23872,544,350,350
23873,176,376,376
23874,75,634,634
23875,390,458,458
23876,300,69,69
23877,68,163,163
23878,541,52,541
23879,225,560,560
23880,425,443,425
23881,417,286,286
23882,166,583,583
23883,416,759,759
23884,688,408,688
23885,534,13,534
23886,117,334,334
23887,210,711,711
23888,354,343,354
23889,261,420,420
23890,368,229,368
23891,510,409,409
23892,453,339,339
23893,127,635,635
23894,505,548,505
23895,175,627,175
23896,624,262,262
23897,20,546,20
23898,88,260,88
23899,733,743,743
23900,41,44,44
23901,512,541,541
23902,367,518,518
23903,474,182,474
23904,357,417,357
23905,193,661,193
23906,498,5,498
23907,138,3,138
23908,254,580,254
23909,659,592,592
23910,295,418,418
23911,253,172,172
23912,756,668,756
23913,456,155,155
23914,773,351,773
23915,228,475,475
23916,635,148,635
23917,290,319,319
23918,25,216,216
23919,554,379,554
23920,86,589,589
23921,629,443,629
23922,757,190,757
23923,297,639,297
23924,72,456,72
23925,375,107,375
23926,723,435,723
23927,96,140,96
23928,413,87,413
23929,468,38,38
23930,502,797,797
23931,397,211,397
23932,359,676,359
23933,523,633,633
23934,286,543,543
23935,109,220,220
23936,399,45,399
23937,573,89,573
23938,257,698,257
23939,531,116,116
23940,520,129,520
23941,628,281,628
23942,188,318,318
23943,350,300,350
23944,604,339,339
23945,534,646,534
23946,740,65,65
23947,47,380,380
23948,797,123,797
23949,177,440,177
23950,9,56,9
23951,292,682,682
23952,294,211,211
23953,134,102,102
23954,41,79,79
23955,145,682,682
23956,628,688,628
23957,546,115,546
23958,756,430,430
23959,725,309,725
23960,60,532,532
23961,793,258,793
23962,710,468,710
23963,24,281,24
23964,749,154,154
23965,107,113,107
23966,108,336,336
23967,625,572,572
23968,203,469,469
23969,2,756,756
23970,69,441,441
23971,278,620,278
23972,473,141,141
23973,418,665,418
23974,284,109,109
23975,71,359,71
23976,412,14,412
23977,625,67,67
23978,703,446,703
23979,171,294,171
23980,507,184,184
23981,264,579,264
23982,752,233,752
23983,2,214,214
23984,565,361,565
23985,535,785,535
23986,575,703,703
23987,678,188,678
23988,747,228,747
23989,332,565,565
23990,528,532,532
23991,57,543,57
23992,248,255,248
23993,775,723,723
23994,151,582,582
23995,476,340,340
23996,488,734,488
23997,349,71,71
23998,427,743,427
23999,9,649,649
24000,314,612,314
24001,590,570,570
24002,488,329,488
24003,119,591,119
24004,335,531,531
24005,389,165,165
24006,243,361,361
24007,337,301,301
24008,562,596,596
24009,382,457,457
24010,379,470,379
24011,535,81,535
24012,464,700,700
24013,680,697,697
24014,240,77,77
24015,475,200,475
24016,740,394,394
24017,689,527,527
24018,191,629,629
24019,243,288,288
24020,291,222,291
24021,506,167,506
24022,768,105,768
24023,574,504,574
24024,428,737,737
24025,585,443,585
24026,600,350,350
24027,662,2,2
